num,timestamp,time_diff,packet_size,packet_direct,tcp_seq,tcp_size,tcp_ack,nvme_packet_type,nvme_packet_pdo,nvme_packet_plen,nvme_cid,nvme_opc,remain_data
11178,1732679436.551639,9.775161743164062e-06,1516,1,702092101,1448,1403983199,-1,-1,-1,-1,-1,0
11179,1732679436.55347,0.0018308162689208984,68,0,1403983199,0,702081965,-1,-1,-1,-1,-1,0
11180,1732679436.55347,0.0,68,0,1403983199,0,702087757,-1,-1,-1,-1,-1,0
11181,1732679436.5534701,2.384185791015625e-07,68,0,1403983199,0,702093549,-1,-1,-1,-1,-1,0
11182,1732679436.553524,5.3882598876953125e-05,1516,1,702093549,1448,1403983199,-1,-1,-1,-1,-1,0
11183,1732679436.5535555,3.147125244140625e-05,572,1,702094997,504,1403983199,7,24,16408,70,-1,1
11183,1732679436.5535555,0.0,572,1,702094997,504,1403983199,5,0,24,70,-1,0
11184,1732679436.555208,0.0016524791717529297,68,0,1403983199,0,702095501,-1,-1,-1,-1,-1,0
11185,1732679437.4666014,0.911393404006958,140,0,3986128347,72,2592429334,4,0,72,57437,1,0
11186,1732679437.4666016,2.384185791015625e-07,4236,0,3986128419,4168,2592429334,4,72,4168,61532,1,0
11187,1732679437.4666028,1.1920928955078125e-06,140,0,3986132587,72,2592429334,4,0,72,91,1,0
11188,1732679437.4666028,0.0,140,0,3986132587,72,2592429334,-1,-1,-1,-1,-1,0
11189,1732679437.4666588,5.602836608886719e-05,80,1,2592429334,0,3986132659,-1,-1,-1,-1,-1,0
11190,1732679437.466814,0.0001552104949951172,116,1,2592429334,48,3986132659,9,0,24,-1,-1,1
11190,1732679437.466814,0.0,116,1,2592429334,48,3986132659,9,0,24,-1,-1,0
11191,1732679437.468756,0.0019419193267822266,68,0,3986132659,0,2592429382,-1,-1,-1,-1,-1,0
11192,1732679437.4687564,4.76837158203125e-07,2964,0,3986132659,2896,2592429382,-1,-1,-1,-1,-1,0
11193,1732679437.4687567,2.384185791015625e-07,4412,0,3986135555,4344,2592429382,-1,-1,-1,-1,-1,0
11194,1732679437.4688585,0.00010180473327636719,2964,0,3986139899,2896,2592429382,-1,-1,-1,-1,-1,0
11195,1732679437.4688585,0.0,4412,0,3986142795,4344,2592429382,-1,-1,-1,-1,-1,0
11196,1732679437.4689033,4.482269287109375e-05,68,1,2592429382,0,3986147139,-1,-1,-1,-1,-1,0
11197,1732679437.4699965,0.001093149185180664,2964,0,3986147139,2896,2592429382,-1,-1,-1,-1,-1,0
11198,1732679437.470038,4.1484832763671875e-05,68,1,2592429382,0,3986150035,-1,-1,-1,-1,-1,0
11199,1732679437.4705184,0.00048041343688964844,11652,0,3986150035,11584,2592429382,6,24,28696,-1,-1,0
11200,1732679437.4706101,9.179115295410156e-05,14548,0,3986161619,14480,2592429382,-1,-1,-1,-1,-1,0
11201,1732679437.4707224,0.00011229515075683594,68,1,2592429382,0,3986176099,-1,-1,-1,-1,-1,0
11202,1732679437.4718945,0.0011720657348632812,5828,0,3986176099,5760,2592429382,6,24,20504,-1,-1,0
11203,1732679437.471938,4.3392181396484375e-05,68,1,2592429382,0,3986181859,-1,-1,-1,-1,-1,0
11204,1732679437.4727416,0.0008037090301513672,140,1,2592429382,72,3986181859,5,0,24,91,-1,1
11204,1732679437.4727416,0.0,140,1,2592429382,72,3986181859,5,0,24,57437,-1,1
11204,1732679437.4727416,0.0,140,1,2592429382,72,3986181859,5,0,24,61532,-1,0
11205,1732679437.4744675,0.001725912094116211,140,0,1403983199,72,702095501,4,0,72,71,1,0
11206,1732679437.4745743,0.0001068115234375,92,1,702095501,24,1403983271,9,0,24,-1,-1,0
11207,1732679437.476221,0.0016467571258544922,2964,0,1403983271,2896,702095525,-1,-1,-1,-1,-1,0
11208,1732679437.4762776,5.650520324707031e-05,68,1,702095525,0,1403986167,-1,-1,-1,-1,-1,0
11209,1732679437.4765222,0.0002446174621582031,7308,0,1403986167,7240,702095525,-1,-1,-1,-1,-1,0
11210,1732679437.4765224,2.384185791015625e-07,4412,0,1403993407,4344,702095525,-1,-1,-1,-1,-1,0
11211,1732679437.4765916,6.914138793945312e-05,68,1,702095525,0,1403997751,-1,-1,-1,-1,-1,0
11212,1732679437.477865,0.0012733936309814453,2964,0,1403997751,2896,702095525,-1,-1,-1,-1,-1,0
11213,1732679437.4779332,6.818771362304688e-05,68,1,702095525,0,1404000647,-1,-1,-1,-1,-1,0
11214,1732679437.4782543,0.0003211498260498047,2964,0,1404000647,2896,702095525,-1,-1,-1,-1,-1,0
11215,1732679437.4782548,4.76837158203125e-07,14548,0,1404003543,14480,702095525,-1,-1,-1,-1,-1,0
11216,1732679437.4783328,7.796287536621094e-05,8756,0,1404018023,8688,702095525,-1,-1,-1,-1,-1,0
11217,1732679437.4784348,0.00010204315185546875,68,1,702095525,0,1404026711,-1,-1,-1,-1,-1,0
11218,1732679437.4797187,0.001283884048461914,5804,0,1404026711,5736,702095525,6,24,49176,-1,-1,0
11219,1732679437.4797893,7.05718994140625e-05,68,1,702095525,0,1404032447,-1,-1,-1,-1,-1,0
11220,1732679437.4799533,0.000164031982421875,92,1,702095525,24,1404032447,5,0,24,71,-1,0
11221,1732679437.4816172,0.0016639232635498047,140,0,1404032447,72,702095549,4,0,72,53320,0,0
11222,1732679437.4824488,0.00083160400390625,92,1,702095549,24,1404032519,5,0,24,53320,-1,0
11223,1732679437.4841988,0.0017499923706054688,4236,0,1404032519,4168,702095573,4,72,4168,57416,1,0
11224,1732679437.48427,7.128715515136719e-05,68,1,702095573,0,1404036687,-1,-1,-1,-1,-1,0
11225,1732679437.4862256,0.0019555091857910156,92,1,702095573,24,1404036687,5,0,24,57416,-1,0
11226,1732679437.5144973,0.02827167510986328,68,0,3986181859,0,2592429454,-1,-1,-1,-1,-1,0
11227,1732679437.5284832,0.013985872268676758,68,0,1404036687,0,702095597,-1,-1,-1,-1,-1,0
11228,1732679437.5620165,0.033533334732055664,140,0,3986181859,72,2592429454,4,0,72,4190,0,0
11229,1732679437.5622072,0.00019073486328125,92,1,2592429454,24,3986181931,5,0,24,4190,-1,0
11230,1732679437.5636492,0.00144195556640625,68,0,3986181931,0,2592429478,-1,-1,-1,-1,-1,0
11231,1732679437.5636494,2.384185791015625e-07,1516,0,3986181931,1448,2592429478,-1,-1,-1,-1,-1,0
11232,1732679437.5642817,0.0006322860717773438,1516,0,3986183379,1448,2592429478,-1,-1,-1,-1,-1,0
11233,1732679437.564282,2.384185791015625e-07,5436,0,3986184827,5368,2592429478,4,72,8264,12374,1,0
11234,1732679437.5642824,4.76837158203125e-07,4236,0,3986190195,4168,2592429478,4,72,4168,8277,1,0
11235,1732679437.5643325,5.0067901611328125e-05,68,1,2592429478,0,3986184827,-1,-1,-1,-1,-1,0
11236,1732679437.5644593,0.00012683868408203125,4236,0,3986194363,4168,2592429478,4,72,4168,4180,1,0
11237,1732679437.5644596,2.384185791015625e-07,4236,0,3986198531,4168,2592429478,4,72,4168,8275,1,0
11238,1732679437.5644596,0.0,8332,0,3986202699,8264,2592429478,4,72,8264,8274,1,0
11239,1732679437.5645566,9.703636169433594e-05,4236,0,3986210963,4168,2592429478,4,72,4168,8273,1,0
11240,1732679437.5645568,2.384185791015625e-07,4236,0,3986215131,4168,2592429478,4,72,4168,49248,1,0
11241,1732679437.5645568,0.0,8332,0,3986219299,8264,2592429478,4,72,8264,57439,1,0
11242,1732679437.5646167,5.984306335449219e-05,68,1,2592429478,0,3986227563,-1,-1,-1,-1,-1,0
11243,1732679437.5649123,0.0002956390380859375,236,1,2592429478,168,3986227563,5,0,24,12374,-1,1
11243,1732679437.5649123,0.0,236,1,2592429478,168,3986227563,5,0,24,8277,-1,1
11243,1732679437.5649123,0.0,236,1,2592429478,168,3986227563,5,0,24,4180,-1,1
11243,1732679437.5649123,0.0,236,1,2592429478,168,3986227563,5,0,24,8275,-1,1
11243,1732679437.5649123,0.0,236,1,2592429478,168,3986227563,5,0,24,8274,-1,1
11243,1732679437.5649123,0.0,236,1,2592429478,168,3986227563,5,0,24,8273,-1,1
11243,1732679437.5649123,0.0,236,1,2592429478,168,3986227563,5,0,24,49248,-1,0
11244,1732679437.5650055,9.322166442871094e-05,92,1,2592429646,24,3986227563,5,0,24,57439,-1,0
11245,1732679437.5670884,0.00208282470703125,68,0,3986227563,0,2592429670,-1,-1,-1,-1,-1,0
11246,1732679438.2859058,0.7188174724578857,140,0,3986227563,72,2592429670,4,0,72,8279,2,0
11247,1732679438.285906,2.384185791015625e-07,140,0,3986227563,72,2592429670,-1,-1,-1,-1,-1,0
11248,1732679438.285954,4.792213439941406e-05,80,1,2592429670,0,3986227635,-1,-1,-1,-1,-1,0
11249,1732679438.2923987,0.006444692611694336,1516,1,2592429670,1448,3986227635,-1,-1,-1,-1,-1,0
11250,1732679438.2924483,4.9591064453125e-05,1516,1,2592431118,1448,3986227635,-1,-1,-1,-1,-1,0
11251,1732679438.292476,2.765655517578125e-05,1316,1,2592432566,1248,3986227635,7,24,4120,8279,-1,1
11251,1732679438.292476,0.0,1316,1,2592432566,1248,3986227635,5,0,24,8279,-1,0
11252,1732679438.2941449,0.0016689300537109375,68,0,3986227635,0,2592433814,-1,-1,-1,-1,-1,0
11253,1732679438.294145,2.384185791015625e-07,140,0,3986227635,72,2592433814,4,0,72,8280,1,0
11254,1732679438.294258,0.00011301040649414062,92,1,2592433814,24,3986227707,9,0,24,-1,-1,0
11255,1732679438.2961223,0.0018641948699951172,2964,0,3986227707,2896,2592433838,-1,-1,-1,-1,-1,0
11256,1732679438.2961226,2.384185791015625e-07,7308,0,3986230603,7240,2592433838,-1,-1,-1,-1,-1,0
11257,1732679438.2961228,2.384185791015625e-07,4412,0,3986237843,4344,2592433838,-1,-1,-1,-1,-1,0
11258,1732679438.2962048,8.20159912109375e-05,68,1,2592433838,0,3986242187,-1,-1,-1,-1,-1,0
11259,1732679438.2978969,0.001692056655883789,6092,0,3986242187,6024,2592433838,6,24,20504,-1,-1,0
11260,1732679438.2979417,4.482269287109375e-05,68,1,2592433838,0,3986248211,-1,-1,-1,-1,-1,0
11261,1732679438.2981446,0.0002028942108154297,92,1,2592433838,24,3986248211,5,0,24,8280,-1,0
11262,1732679438.340541,0.04239630699157715,68,0,3986248211,0,2592433862,-1,-1,-1,-1,-1,0
11263,1732679439.2071176,0.8665766716003418,140,0,3986248211,72,2592433862,4,0,72,8281,1,0
11264,1732679439.207205,8.749961853027344e-05,92,1,2592433862,24,3986248283,9,0,24,-1,-1,0
11265,1732679439.2087018,0.0014967918395996094,68,0,3986248283,0,2592433886,-1,-1,-1,-1,-1,0
11266,1732679439.208702,2.384185791015625e-07,1516,0,3986248283,1448,2592433886,-1,-1,-1,-1,-1,0
11267,1732679439.2091873,0.0004851818084716797,1516,0,3986249731,1448,2592433886,-1,-1,-1,-1,-1,0
11268,1732679439.2091875,2.384185791015625e-07,7308,0,3986251179,7240,2592433886,-1,-1,-1,-1,-1,0
11269,1732679439.2091875,0.0,4412,0,3986258419,4344,2592433886,-1,-1,-1,-1,-1,0
11270,1732679439.2092354,4.792213439941406e-05,68,1,2592433886,0,3986251179,-1,-1,-1,-1,-1,0
11271,1732679439.209324,8.845329284667969e-05,68,1,2592433886,0,3986262763,-1,-1,-1,-1,-1,0
11272,1732679439.2108884,0.0015645027160644531,5860,0,3986262763,5792,2592433886,-1,-1,-1,-1,-1,0
11273,1732679439.2108889,4.76837158203125e-07,300,0,3986268555,232,2592433886,6,24,20504,-1,-1,0
11274,1732679439.2109816,9.274482727050781e-05,68,1,2592433886,0,3986268787,-1,-1,-1,-1,-1,0
11275,1732679439.211124,0.0001423358917236328,92,1,2592433886,24,3986268787,5,0,24,8281,-1,0
11276,1732679439.21287,0.0017459392547607422,140,0,3986268787,72,2592433910,4,0,72,8282,0,0
11277,1732679439.213926,0.0010561943054199219,92,1,2592433910,24,3986268859,5,0,24,8282,-1,0
11278,1732679439.2156005,0.0016744136810302734,4236,0,3986268859,4168,2592433934,4,72,4168,4186,1,0
11279,1732679439.215665,6.461143493652344e-05,68,1,2592433934,0,3986273027,-1,-1,-1,-1,-1,0
11280,1732679439.217492,0.0018270015716552734,92,1,2592433934,24,3986273027,5,0,24,4186,-1,0
11281,1732679439.259346,0.041853904724121094,68,0,3986273027,0,2592433958,-1,-1,-1,-1,-1,0
11282,1732679439.277906,0.018559932708740234,140,0,1404036687,72,702095597,4,0,72,57417,0,0
11283,1732679439.2779064,4.76837158203125e-07,140,0,1404036687,72,702095597,-1,-1,-1,-1,-1,0
11284,1732679439.2779737,6.723403930664062e-05,80,1,702095597,0,1404036759,-1,-1,-1,-1,-1,0
11285,1732679439.2782333,0.00025963783264160156,92,1,702095597,24,1404036759,5,0,24,57417,-1,0
11286,1732679439.2800949,0.001861572265625,68,0,1404036759,0,702095621,-1,-1,-1,-1,-1,0
11287,1732679439.280095,2.384185791015625e-07,4236,0,1404036759,4168,702095621,4,72,4168,57420,1,0
11288,1732679439.2802045,0.00010943412780761719,4236,0,1404040927,4168,702095621,4,72,4168,61515,1,0
11289,1732679439.2802048,2.384185791015625e-07,5860,0,1404045095,5792,702095621,-1,-1,-1,-1,-1,0
11290,1732679439.2802544,4.9591064453125e-05,68,1,702095621,0,1404050887,-1,-1,-1,-1,-1,0
11291,1732679439.2804053,0.00015091896057128906,116,1,702095621,48,1404050887,5,0,24,57420,-1,1
11291,1732679439.2804053,0.0,116,1,702095621,48,1404050887,5,0,24,61515,-1,0
11292,1732679439.282,0.0015947818756103516,2540,0,1404050887,2472,702095621,4,72,8264,74,1,0
11293,1732679439.28207,6.985664367675781e-05,68,1,702095669,0,1404053359,-1,-1,-1,-1,-1,0
11294,1732679439.2822115,0.00014162063598632812,92,1,702095669,24,1404053359,5,0,24,74,-1,0
11295,1732679439.2839825,0.0017709732055664062,68,0,1404053359,0,702095693,-1,-1,-1,-1,-1,0
11296,1732679439.924216,0.6402335166931152,140,0,1404053359,72,702095693,4,0,72,61517,2,0
11297,1732679439.9306223,0.006406307220458984,1516,1,702095693,1448,1404053431,-1,-1,-1,-1,-1,0
11298,1732679439.9306717,4.935264587402344e-05,1516,1,702097141,1448,1404053431,-1,-1,-1,-1,-1,0
11299,1732679439.930698,2.6226043701171875e-05,1316,1,702098589,1248,1404053431,7,24,4120,61517,-1,1
11299,1732679439.930698,0.0,1316,1,702098589,1248,1404053431,5,0,24,61517,-1,0
11300,1732679439.9325712,0.0018732547760009766,68,0,1404053431,0,702099837,-1,-1,-1,-1,-1,0
11301,1732679439.9325716,4.76837158203125e-07,140,0,1404053431,72,702099837,4,0,72,53326,2,0
11302,1732679439.9328823,0.00031065940856933594,1516,1,702099837,1448,1404053503,-1,-1,-1,-1,-1,0
11303,1732679439.932927,4.458427429199219e-05,1516,1,702101285,1448,1404053503,-1,-1,-1,-1,-1,0
11304,1732679439.9329548,2.7894973754882812e-05,1316,1,702102733,1248,1404053503,7,24,4120,53326,-1,1
11304,1732679439.9329548,0.0,1316,1,702102733,1248,1404053503,5,0,24,53326,-1,0
11305,1732679439.934505,0.0015501976013183594,68,0,1404053503,0,702102733,-1,-1,-1,-1,-1,0
11306,1732679439.975453,0.040947914123535156,68,0,1404053503,0,702103981,-1,-1,-1,-1,-1,0
11307,1732679440.039436,0.06398320198059082,140,0,3986273027,72,2592433958,4,0,72,49246,2,0
11308,1732679440.0394363,2.384185791015625e-07,140,0,3986273099,72,2592433958,4,0,72,61533,2,0
11309,1732679440.0394375,1.1920928955078125e-06,140,0,3986273171,72,2592433958,4,0,72,92,2,0
11310,1732679440.0394375,0.0,140,0,3986273243,72,2592433958,4,0,72,4187,2,0
11311,1732679440.0395803,0.00014281272888183594,68,1,2592433958,0,3986273315,-1,-1,-1,-1,-1,0
11312,1732679440.045714,0.006133556365966797,1516,1,2592433958,1448,3986273315,-1,-1,-1,-1,-1,0
11313,1732679440.0457602,4.6253204345703125e-05,1516,1,2592435406,1448,3986273315,-1,-1,-1,-1,-1,0
11314,1732679440.0458035,4.3392181396484375e-05,1516,1,2592436854,1448,3986273315,7,24,4120,4187,-1,1
11314,1732679440.0458035,0.0,1516,1,2592436854,1448,3986273315,5,0,24,4187,-1,0
11315,1732679440.0458157,1.2159347534179688e-05,1516,1,2592438302,1448,3986273315,-1,-1,-1,-1,-1,0
11316,1732679440.045826,1.0251998901367188e-05,1516,1,2592439750,1448,3986273315,-1,-1,-1,-1,-1,0
11317,1732679440.045836,1.0013580322265625e-05,1516,1,2592441198,1448,3986273315,7,24,4120,61533,-1,1
11317,1732679440.045836,0.0,1516,1,2592441198,1448,3986273315,5,0,24,61533,-1,0
11318,1732679440.0458465,1.049041748046875e-05,1516,1,2592442646,1448,3986273315,-1,-1,-1,-1,-1,0
11319,1732679440.046493,0.0006465911865234375,1516,1,2592444094,1448,3986273315,-1,-1,-1,-1,-1,0
11320,1732679440.0465229,2.9802322387695312e-05,1516,1,2592445542,1448,3986273315,-1,-1,-1,-1,-1,0
11321,1732679440.046533,1.0251998901367188e-05,1516,1,2592446990,1448,3986273315,-1,-1,-1,-1,-1,0
11322,1732679440.0472689,0.0007357597351074219,68,0,3986273315,0,2592436854,-1,-1,-1,-1,-1,0
11323,1732679440.047269,2.384185791015625e-07,68,0,3986273315,0,2592442646,-1,-1,-1,-1,-1,0
11324,1732679440.047269,0.0,68,0,3986273315,0,2592444094,-1,-1,-1,-1,-1,0
11325,1732679440.0473304,6.127357482910156e-05,1516,1,2592448438,1448,3986273315,-1,-1,-1,-1,-1,0
11326,1732679440.0473623,3.1948089599609375e-05,1516,1,2592449886,1448,3986273315,7,24,8216,92,-1,1
11326,1732679440.0473623,0.0,1516,1,2592449886,1448,3986273315,5,0,24,92,-1,0
11327,1732679440.0473738,1.1444091796875e-05,1516,1,2592451334,1448,3986273315,-1,-1,-1,-1,-1,0
11328,1732679440.0473843,1.049041748046875e-05,1516,1,2592452782,1448,3986273315,-1,-1,-1,-1,-1,0
11329,1732679440.0474117,2.7418136596679688e-05,468,1,2592454230,400,3986273315,7,24,4120,49246,-1,1
11329,1732679440.0474117,0.0,468,1,2592454230,400,3986273315,5,0,24,49246,-1,0
11330,1732679440.0479195,0.0005078315734863281,68,0,3986273315,0,2592448438,-1,-1,-1,-1,-1,0
11331,1732679440.0488548,0.0009353160858154297,68,0,3986273315,0,2592454230,-1,-1,-1,-1,-1,0
11332,1732679440.0488553,4.76837158203125e-07,68,0,3986273315,0,2592454630,-1,-1,-1,-1,-1,0
11333,1732679440.0488553,0.0,140,0,3986273315,72,2592454630,4,0,72,12369,2,0
11334,1732679440.0492728,0.00041747093200683594,1516,1,2592454630,1448,3986273387,-1,-1,-1,-1,-1,0
11335,1732679440.049313,4.029273986816406e-05,1516,1,2592456078,1448,3986273387,-1,-1,-1,-1,-1,0
11336,1732679440.0493605,4.744529724121094e-05,1516,1,2592457526,1448,3986273387,-1,-1,-1,-1,-1,0
11337,1732679440.049373,1.239776611328125e-05,1516,1,2592458974,1448,3986273387,-1,-1,-1,-1,-1,0
11338,1732679440.0493832,1.0251998901367188e-05,1516,1,2592460422,1448,3986273387,-1,-1,-1,-1,-1,0
11339,1732679440.0493937,1.049041748046875e-05,1516,1,2592461870,1448,3986273387,-1,-1,-1,-1,-1,0
11340,1732679440.0494032,9.5367431640625e-06,1516,1,2592463318,1448,3986273387,-1,-1,-1,-1,-1,0
11341,1732679440.049414,1.0728836059570312e-05,1516,1,2592464766,1448,3986273387,-1,-1,-1,-1,-1,0
11342,1732679440.0494246,1.0728836059570312e-05,1516,1,2592466214,1448,3986273387,-1,-1,-1,-1,-1,0
11343,1732679440.0494344,9.775161743164062e-06,1516,1,2592467662,1448,3986273387,-1,-1,-1,-1,-1,0
11344,1732679440.049444,9.5367431640625e-06,1516,1,2592469110,1448,3986273387,-1,-1,-1,-1,-1,0
11345,1732679440.0506697,0.0012257099151611328,68,0,3986273387,0,2592457526,-1,-1,-1,-1,-1,0
11346,1732679440.0507307,6.103515625e-05,1516,1,2592470558,1448,3986273387,-1,-1,-1,-1,-1,0
11347,1732679440.050758,2.7179718017578125e-05,1516,1,2592472006,1448,3986273387,-1,-1,-1,-1,-1,0
11348,1732679440.0507689,1.0967254638671875e-05,1516,1,2592473454,1448,3986273387,-1,-1,-1,-1,-1,0
11349,1732679440.0507789,1.0013580322265625e-05,1516,1,2592474902,1448,3986273387,-1,-1,-1,-1,-1,0
11350,1732679440.0507889,1.0013580322265625e-05,1516,1,2592476350,1448,3986273387,-1,-1,-1,-1,-1,0
11351,1732679440.0507991,1.0251998901367188e-05,1516,1,2592477798,1448,3986273387,-1,-1,-1,-1,-1,0
11352,1732679440.0508091,1.0013580322265625e-05,1516,1,2592479246,1448,3986273387,-1,-1,-1,-1,-1,0
11353,1732679440.0508192,1.0013580322265625e-05,1516,1,2592480694,1448,3986273387,-1,-1,-1,-1,-1,0
11354,1732679440.0508296,1.049041748046875e-05,1276,1,2592482142,1208,3986273387,7,24,28696,12369,-1,1
11354,1732679440.0508296,0.0,1276,1,2592482142,1208,3986273387,5,0,24,12369,-1,0
11355,1732679440.051375,0.0005452632904052734,68,0,3986273387,0,2592470558,-1,-1,-1,-1,-1,0
11356,1732679440.0523143,0.0009393692016601562,68,0,3986273387,0,2592477798,-1,-1,-1,-1,-1,0
11357,1732679440.0523145,2.384185791015625e-07,68,0,3986273387,0,2592483350,-1,-1,-1,-1,-1,0
11358,1732679440.9483948,0.8960802555084229,2964,0,1404053503,2896,702103981,-1,-1,-1,-1,-1,0
11359,1732679440.948395,2.384185791015625e-07,7308,0,1404056399,7240,702103981,-1,-1,-1,-1,-1,0
11360,1732679440.9483953,2.384185791015625e-07,2292,0,1404063639,2224,702103981,4,72,12360,49232,1,0
11361,1732679440.9484472,5.1975250244140625e-05,1516,0,1404065863,1448,702103981,-1,-1,-1,-1,-1,0
11362,1732679440.948484,3.6716461181640625e-05,68,1,702103981,0,1404067311,-1,-1,-1,-1,-1,0
11363,1732679440.950238,0.0017540454864501953,2788,0,1404067311,2720,702103981,4,72,4168,57423,1,0
11364,1732679440.9502783,4.029273986816406e-05,68,1,702103981,0,1404070031,-1,-1,-1,-1,-1,0
11365,1732679440.9547558,0.004477500915527344,116,1,702103981,48,1404070031,5,0,24,57423,-1,1
11365,1732679440.9547558,0.0,116,1,702103981,48,1404070031,5,0,24,49232,-1,0
11366,1732679440.9561777,0.0014219284057617188,68,0,1404070031,0,702104029,-1,-1,-1,-1,-1,0
11367,1732679440.9676974,0.011519670486450195,140,0,3986273387,72,2592483350,4,0,72,12370,1,0
11368,1732679440.967796,9.870529174804688e-05,92,1,2592483350,24,3986273459,9,0,24,-1,-1,0
11369,1732679440.969637,0.001840829849243164,2964,0,3986273459,2896,2592483374,-1,-1,-1,-1,-1,0
11370,1732679440.9696372,2.384185791015625e-07,5860,0,3986276355,5792,2592483374,-1,-1,-1,-1,-1,0
11371,1732679440.969721,8.392333984375e-05,1516,0,3986282147,1448,2592483374,-1,-1,-1,-1,-1,0
11372,1732679440.9697213,2.384185791015625e-07,4412,0,3986283595,4344,2592483374,-1,-1,-1,-1,-1,0
11373,1732679440.9697654,4.410743713378906e-05,68,1,2592483374,0,3986287939,-1,-1,-1,-1,-1,0
11374,1732679440.9711957,0.0014302730560302734,2964,0,3986287939,2896,2592483374,-1,-1,-1,-1,-1,0
11375,1732679440.9712367,4.100799560546875e-05,68,1,2592483374,0,3986290835,-1,-1,-1,-1,-1,0
11376,1732679440.9713097,7.295608520507812e-05,3196,0,3986290835,3128,2592483374,6,24,20504,-1,-1,0
11377,1732679440.971348,3.838539123535156e-05,68,1,2592483374,0,3986293963,-1,-1,-1,-1,-1,0
11378,1732679440.971464,0.00011587142944335938,92,1,2592483374,24,3986293963,5,0,24,12370,-1,0
11379,1732679440.9731653,0.00170135498046875,140,0,3986293963,72,2592483398,4,0,72,12371,0,0
11380,1732679440.9740796,0.0009143352508544922,92,1,2592483398,24,3986294035,5,0,24,12371,-1,0
11381,1732679440.9757416,0.0016620159149169922,4236,0,3986294035,4168,2592483422,4,72,4168,12371,1,0
11382,1732679440.975811,6.937980651855469e-05,68,1,2592483422,0,3986298203,-1,-1,-1,-1,-1,0
11383,1732679440.9776137,0.001802682876586914,92,1,2592483422,24,3986298203,5,0,24,12371,-1,0
