packet_size,,,tcp_seq,tcp_size,tcp_ack,nvme_packet_type,nvme_packet_pdo,nvme_packet_plen,nvme_cid,nvme_opc,remain_data
1316,0.0,1,2592587094,1248,3986967923,5,0,24,32854,-1,-1
140,0.19572395900001993,0,1404632055,72,702323709,4,0,72,4174,2,-1
1068,1.0080000038215076e-05,1,702330949,1000,1404632127,7,24,8216,4174,-1,1
1068,0.0,1,702330949,1000,1404632127,5,0,24,4174,-1,-1
4236,0.9137412509999194,0,2052959747,4168,121866521,4,72,4168,36892,1,-1
92,0.006351671999937025,1,121866521,24,2052963915,5,0,24,36892,-1,-1
140,0.0021640400000251248,0,3986967923,72,2592588342,4,0,72,32855,1,-1
92,0.00011950400005389383,1,2592588342,24,3986967995,9,0,24,-1,-1,-1
1708,0.0011440620000939816,0,3987011435,1640,2592588366,6,24,45080,-1,-1,-1
92,0.00017144800006008154,1,2592588366,24,3987013075,5,0,24,32855,-1,-1
140,0.001822112000013476,0,3987013075,72,2592588390,4,0,72,61528,0,-1
92,0.0010653089999550502,1,2592588390,24,3987013147,5,0,24,61528,-1,-1
4236,0.0016339530000095692,0,3987013147,4168,2592588414,4,72,4168,32856,1,-1
92,0.001935552000077223,1,2592588414,24,3987017315,5,0,24,32856,-1,-1
140,0.046823197999970034,0,1136614778,72,2671665599,4,0,72,20582,0,-1
92,0.00018878600008065405,1,2671665599,24,1136614850,5,0,24,20582,-1,-1
2540,0.00012349799999356037,0,1136620642,2472,2671665623,4,72,8264,28781,1,-1
92,0.0001495630000363235,1,2671665623,24,1136628906,5,0,24,28781,-1,-1
2540,0.001148636000039005,0,1136628906,2472,2671665623,4,72,8264,28780,1,-1
92,0.00017483499993886653,1,2671665647,24,1136631378,5,0,24,28780,-1,-1
4236,0.00011303000007956143,0,1136631378,4168,2671665623,4,72,4168,32875,1,-1
4236,2.699999868127634e-07,0,1136635546,4168,2671665623,4,72,4168,32874,1,-1
4236,1.0700000530050602e-07,0,1136639714,4168,2671665623,4,72,4168,32873,1,-1
4236,0.0001250249999884545,0,1136643882,4168,2671665623,4,72,4168,32872,1,-1
8332,1.1700001323333709e-07,0,1136648050,8264,2671665623,4,72,8264,32871,1,-1
164,0.0002769889999854058,1,2671665671,96,1136656314,5,0,24,32875,-1,1
164,0.0,1,2671665671,96,1136656314,5,0,24,32874,-1,1
164,0.0,1,2671665671,96,1136656314,5,0,24,32873,-1,1
164,0.0,1,2671665671,96,1136656314,5,0,24,32872,-1,-1
92,3.245300001708529e-05,1,2671665767,24,1136656314,5,0,24,32871,-1,-1
140,0.7008334239999385,0,2052963915,72,121866545,4,0,72,32797,2,-1
1316,2.7598999963629467e-05,1,121869441,1248,2052963987,7,24,4120,32797,-1,1
1316,0.0,1,121869441,1248,2052963987,5,0,24,32797,-1,-1
140,0.708983633999992,0,1136656314,72,2671665791,4,0,72,20592,2,-1
140,3.909999577444978e-07,0,1136656386,72,2671665791,4,0,72,20591,2,-1
140,1.0210000027655042e-06,0,1136656458,72,2671665791,4,0,72,24686,2,-1
1516,5.329900000106136e-05,1,2671668687,1448,1136656530,7,24,4120,24686,-1,1
1516,0.0,1,2671668687,1448,1136656530,5,0,24,24686,-1,-1
1516,1.2542999911602237e-05,1,2671673031,1448,1136656530,7,24,4120,20592,-1,1
1516,0.0,1,2671673031,1448,1136656530,5,0,24,20592,-1,-1
420,3.355900003043644e-05,1,2671686063,352,1136656530,7,24,12312,20591,-1,1
420,0.0,1,2671686063,352,1136656530,5,0,24,20591,-1,-1
140,0.6657160930000146,0,2052963987,72,121870689,4,0,72,49169,2,-1
1316,3.046599999834143e-05,1,121873585,1248,2052964059,7,24,4120,49169,-1,1
1316,0.0,1,121873585,1248,2052964059,5,0,24,49169,-1,-1
140,0.19647315500003515,0,1136656530,72,2671686415,4,0,72,32865,2,-1
1516,1.2916999935441709e-05,1,2671709583,1448,1136656602,7,24,24600,32865,-1,-1
76,1.236600007814559e-05,1,2671711031,8,1136656602,5,0,24,32865,-1,-1
5436,2.8800002382922685e-07,0,2052966955,5368,121874833,4,72,8264,36884,1,-1
4236,1.470000370318303e-07,0,2052972323,4168,121874833,4,72,4168,49171,1,-1
140,6.48110000156521e-05,0,2052976491,72,121874833,4,0,72,49170,1,-1
140,0.0002591889999621344,1,121874833,72,2052976563,5,0,24,36884,-1,1
140,0.0,1,121874833,72,2052976563,5,0,24,49171,-1,1
140,0.0,1,121874833,72,2052976563,9,0,24,-1,-1,-1
3820,4.3599993659881875e-07,0,2053054755,3752,121874905,6,24,81944,-1,-1,-1
92,0.00020842300000367686,1,121874905,24,2053058507,5,0,24,49170,-1,-1
140,0.0016718980000405281,0,3987017315,72,2592588438,4,0,72,28761,1,-1
92,0.00011804799999026727,1,2592588438,24,3987017387,9,0,24,-1,-1,-1
5804,0.0016084780000937826,0,3987060827,5736,2592588462,6,24,49176,-1,-1,-1
92,0.00019140300003073207,1,2592588462,24,3987066563,5,0,24,28761,-1,-1
140,0.0015735939999785842,0,3987066563,72,2592588486,4,0,72,90,0,-1
92,0.0008383360000152607,1,2592588486,24,3987066635,5,0,24,90,-1,-1
4236,0.0017903970000361369,0,3987066635,4168,2592588510,4,72,4168,24666,1,-1
92,0.0018792130000520046,1,2592588510,24,3987070803,5,0,24,24666,-1,-1
140,0.051538067999899795,0,2053058507,72,121874929,4,0,72,53269,0,-1
92,0.000192993000041497,1,121874929,24,2053058579,5,0,24,53269,-1,-1
5436,3.330000026835478e-07,0,2053061475,5368,121874953,4,72,8264,36893,1,-1
4236,1.2999998943996616e-07,0,2053066843,4168,121874953,4,72,4168,40988,1,-1
4236,0.00013164200004212034,0,2053071011,4168,121874953,4,72,4168,45083,1,-1
8332,1.149999206973007e-07,0,2053075179,8264,121874953,4,72,8264,40986,1,-1
4236,9.972400005153759e-05,0,2053083443,4168,121874953,4,72,4168,45081,1,-1
4236,1.9200001588615123e-07,0,2053087611,4168,121874953,4,72,4168,49176,1,-1
4236,0.00014562799992745568,0,2053091779,4168,121874953,4,72,4168,36887,1,-1
8332,1.500000053056283e-07,0,2053095947,8264,121874953,4,72,8264,49174,1,-1
236,0.0004181630000630321,1,121874953,168,2053104211,5,0,24,36893,-1,1
236,0.0,1,121874953,168,2053104211,5,0,24,40988,-1,1
236,0.0,1,121874953,168,2053104211,5,0,24,45083,-1,1
236,0.0,1,121874953,168,2053104211,5,0,24,40986,-1,1
236,0.0,1,121874953,168,2053104211,5,0,24,45081,-1,1
236,0.0,1,121874953,168,2053104211,5,0,24,49176,-1,1
236,0.0,1,121874953,168,2053104211,5,0,24,36887,-1,-1
92,4.630000000815926e-05,1,121875121,24,2053104211,5,0,24,49174,-1,-1
140,1.5191866320000145,0,1136656602,72,2671711039,4,0,72,24674,0,-1
92,0.0063162589999592456,1,2671711039,24,1136656674,5,0,24,24674,-1,-1
140,0.8112844260000429,0,2053104211,72,121875145,4,0,72,32798,2,-1
1316,2.579000010882737e-05,1,121878041,1248,2053104283,7,24,4120,32798,-1,1
1316,0.0,1,121878041,1248,2053104283,5,0,24,32798,-1,-1
140,0.35618141199995534,0,2053104283,72,121879289,4,0,72,53265,2,-1
140,3.420000211917795e-07,0,2053104355,72,121879289,4,0,72,36896,2,-1
140,1.2220000371598871e-06,0,2053104427,72,121879289,4,0,72,32799,2,-1
1516,4.450099993391632e-05,1,121882185,1448,2053104499,7,24,4120,32799,-1,1
1516,0.0,1,121882185,1448,2053104499,5,0,24,32799,-1,-1
1516,1.049500008321047e-05,1,121886529,1448,2053104499,7,24,4120,53265,-1,1
1516,0.0,1,121886529,1448,2053104499,5,0,24,53265,-1,-1
140,9.200005024467828e-08,0,2053104499,72,121889425,4,0,72,53266,2,-1
420,4.95100000534876e-05,1,121899561,352,2053104571,7,24,12312,36896,-1,1
420,0.0,1,121899561,352,2053104571,5,0,24,36896,-1,-1
1316,1.1253000025135407e-05,1,121902809,1248,2053104571,7,24,4120,53266,-1,1
1316,0.0,1,121902809,1248,2053104571,5,0,24,53266,-1,-1
596,0.0018177150000155962,0,3987086731,528,2592588534,4,72,16456,16477,1,-1
4236,3.060000608456903e-07,0,3987087259,4168,2592588534,4,72,4168,20572,1,-1
140,1.1099996299890336e-07,0,3987091427,72,2592588534,4,0,72,24667,1,-1
92,0.00016850400004386756,1,2592588534,24,3987091499,9,0,24,-1,-1,-1
10644,0.0018324260000781578,0,3987121907,10576,2592588558,6,24,40984,-1,-1,-1
140,0.002103411000007327,1,2592588558,72,3987132483,5,0,24,24667,-1,1
140,0.0,1,2592588558,72,3987132483,5,0,24,20572,-1,1
140,0.0,1,2592588558,72,3987132483,5,0,24,16477,-1,-1
140,0.0016140160000759352,0,3987132483,72,2592588630,4,0,72,4190,1,-1
92,9.489799992934422e-05,1,2592588630,24,3987132555,9,0,24,-1,-1,-1
4356,2.9904999905738805e-05,0,3987177443,4288,2592588654,6,24,49176,-1,-1,-1
92,0.00022790700006680709,1,2592588654,24,3987181731,5,0,24,4190,-1,-1
140,0.0016636829999470137,0,3987181731,72,2592588678,4,0,72,4191,0,-1
92,0.0010943890000589818,1,2592588678,24,3987181803,5,0,24,4191,-1,-1
4236,0.0017519269999866083,0,3987181803,4168,2592588702,4,72,4168,8287,1,-1
92,0.0017853540000487556,1,2592588702,24,3987185971,5,0,24,8287,-1,-1
140,0.01248922100000982,0,1136656674,72,2671711063,4,0,72,28771,0,-1
92,0.00017669599992586882,1,2671711063,24,1136656746,5,0,24,28771,-1,-1
3988,0.00011736200008272135,0,1136661090,3920,2671711087,4,72,8264,36969,1,-1
92,0.00015295599996534293,1,2671711087,24,1136670802,5,0,24,36969,-1,-1
2540,0.0009882020000304692,0,1136670802,2472,2671711087,4,72,8264,36968,1,-1
92,0.00011630199992396228,1,2671711111,24,1136673274,5,0,24,36968,-1,-1
12428,0.00022132499998406274,0,1136673274,12360,2671711087,4,72,12360,36967,1,-1
4236,0.0001371179999978267,0,1136685634,4168,2671711087,4,72,4168,28774,1,-1
4236,1.5400007669086335e-07,0,1136689802,4168,2671711087,4,72,4168,36965,1,-1
140,0.00016465400005927222,1,2671711135,72,1136698314,5,0,24,36967,-1,1
140,0.0,1,2671711135,72,1136698314,5,0,24,28774,-1,1
140,0.0,1,2671711135,72,1136698314,5,0,24,36965,-1,-1
3988,0.0010780149999618516,0,1136698314,3920,2671711111,4,72,8264,36964,1,-1
92,0.00013517299998966337,1,2671711207,24,1136702234,5,0,24,36964,-1,-1
140,0.9030772589999287,0,2053104571,72,121904057,4,0,72,53267,2,-1
1316,2.9687999926863995e-05,1,121906953,1248,2053104643,7,24,4120,53267,-1,1
1316,0.0,1,121906953,1248,2053104643,5,0,24,53267,-1,-1
2292,1.720000000204891e-07,0,2053114779,2224,121908201,4,72,12360,40980,1,-1
92,0.00016980399993826722,1,121908201,24,2053117003,5,0,24,40980,-1,-1
140,0.06146460400009346,0,1136702234,72,2671711231,4,0,72,36970,2,-1
1068,1.1347000054229284e-05,1,2671718471,1000,1136702306,7,24,8216,36970,-1,1
1068,0.0,1,2671718471,1000,1136702306,5,0,24,36970,-1,-1
140,0.1857648180000524,0,2053117003,72,121908225,4,0,72,53270,2,-1
140,3.000000106112566e-07,0,2053117075,72,121908225,4,0,72,45077,2,-1
1316,2.7802999966297648e-05,1,121911121,1248,2053117147,7,24,4120,53270,-1,1
1316,0.0,1,121911121,1248,2053117147,5,0,24,53270,-1,-1
820,2.347099996313773e-05,1,121923953,752,2053117147,7,24,12312,45077,-1,1
820,0.0,1,121923953,752,2053117147,5,0,24,45077,-1,-1
140,0.5028531929999644,0,1136702306,72,2671719471,4,0,72,36971,2,-1
1276,1.1105999988103576e-05,1,2671746983,1208,1136702378,7,24,28696,36971,-1,1
1276,0.0,1,2671746983,1208,1136702378,5,0,24,36971,-1,-1
140,0.500711813999942,0,3987185971,72,2592588726,4,0,72,36945,2,-1
1316,2.8679000024567358e-05,1,2592591622,1248,3987186043,7,24,4120,36945,-1,1
1316,0.0,1,2592591622,1248,3987186043,5,0,24,36945,-1,-1
596,0.0019157469999981913,0,3987201971,528,2592592870,4,72,16456,28756,1,-1
4236,4.679999392465106e-07,0,3987202499,4168,2592592870,4,72,4168,36947,1,-1
140,1.1900010576937348e-07,0,3987206667,72,2592592870,4,0,72,36946,1,-1
92,0.00017173000003367633,1,2592592870,24,3987206739,9,0,24,-1,-1,-1
2452,0.0015941749999228705,0,3987237147,2384,2592592894,6,24,32792,-1,-1,-1
140,0.002220427999986896,1,2592592894,72,3987239531,5,0,24,36946,-1,1
140,0.0,1,2592592894,72,3987239531,5,0,24,36947,-1,1
140,0.0,1,2592592894,72,3987239531,5,0,24,28756,-1,-1
140,0.0017151189999822236,0,1404632127,72,702331949,4,0,72,8271,1,-1
92,0.0001173110000536326,1,702331949,24,1404632199,9,0,24,-1,-1,-1
4108,2.959999392260215e-07,0,1404681431,4040,702331973,6,24,53272,-1,-1,-1
92,0.0001937109999516906,1,702331973,24,1404685471,5,0,24,8271,-1,-1
140,0.0017114510000055816,0,1404685471,72,702331997,4,0,72,28752,0,-1
92,0.0009520500000235188,1,702331997,24,1404685543,5,0,24,28752,-1,-1
4236,0.001631718999988152,0,1404685543,4168,702332021,4,72,4168,61520,1,-1
92,0.0018256509999901027,1,702332021,24,1404689711,5,0,24,61520,-1,-1
140,0.05767106800010424,0,1404689711,72,702332045,4,0,72,32833,0,-1
92,0.0069613439999329785,1,702332045,24,1404689783,5,0,24,32833,-1,-1
5436,2.61999957729131e-07,0,1404692679,5368,702332069,4,72,8264,20550,1,-1
140,1.0600001587590668e-07,0,1404698047,72,702332069,4,0,72,16453,1,-1
4236,1.0799999472510535e-07,0,1404698119,4168,702332069,4,72,4168,16452,1,-1
4236,0.00013315199998942262,0,1404702287,4168,702332069,4,72,4168,12355,1,-1
8332,1.4800002645642962e-07,0,1404706455,8264,702332069,4,72,8264,12354,1,-1
164,0.00022199699992597743,1,702332069,96,1404714719,5,0,24,20550,-1,1
164,0.0,1,702332069,96,1404714719,9,0,24,-1,-1,1
164,0.0,1,702332069,96,1404714719,5,0,24,16452,-1,1
164,0.0,1,702332069,96,1404714719,5,0,24,12355,-1,-1
92,3.1963000083123916e-05,1,702332165,24,1404714719,5,0,24,12354,-1,-1
13084,1.610000026630587e-07,0,1404726303,13016,702332189,6,24,24600,-1,-1,-1
92,0.00018767100004879467,1,702332189,24,1404739319,5,0,24,16453,-1,-1
140,0.7450740020000239,0,3987239531,72,2592592966,4,0,72,32853,2,-1
1316,2.9848999929527054e-05,1,2592595862,1248,3987239603,7,24,4120,32853,-1,1
1316,0.0,1,2592595862,1248,3987239603,5,0,24,32853,-1,-1
140,0.2981013889999531,0,3987239603,72,2592597110,4,0,72,36950,2,-1
1316,2.7233999958298227e-05,1,2592600006,1248,3987239675,7,24,4120,36950,-1,1
1316,0.0,1,2592600006,1248,3987239675,5,0,24,36950,-1,-1
5436,3.010000000358559e-07,0,3987242571,5368,2592601254,4,72,8264,36951,1,-1
92,0.006392598999923393,1,2592601254,24,3987247939,5,0,24,36951,-1,-1
140,0.001595737000002373,0,1404739319,72,702332213,4,0,72,20551,2,-1
1316,2.5453000034758588e-05,1,702335109,1248,1404739391,7,24,4120,20551,-1,1
1316,0.0,1,702335109,1248,1404739391,5,0,24,20551,-1,-1
4236,0.3973116619999928,0,1136702378,4168,2671748191,4,72,4168,32876,1,-1
92,0.006182648000049085,1,2671748191,24,1136706546,5,0,24,32876,-1,-1
140,0.7090066590000106,0,3987247939,72,2592601278,4,0,72,28762,1,-1
4236,3.7300003441487206e-07,0,3987248011,4168,2592601278,4,72,4168,32857,1,-1
140,9.499990483163856e-08,0,3987252179,72,2592601278,4,0,72,36952,1,-1
116,0.00013677499998721032,1,2592601278,48,3987252251,9,0,24,-1,-1,1
116,0.0,1,2592601278,48,3987252251,9,0,24,-1,-1,-1
11652,0.00029096499997649516,0,3987269627,11584,2592601326,6,24,24600,-1,-1,-1
8228,1.4400006875803228e-07,0,3987301483,8160,2592601326,6,24,32792,-1,-1,-1
116,0.00010889899999710906,1,2592601326,48,3987309643,5,0,24,28762,-1,1
116,0.0,1,2592601326,48,3987309643,5,0,24,32857,-1,-1
92,7.096699994235678e-05,1,2592601374,24,3987309643,5,0,24,36952,-1,-1
140,4.1600003441999434e-07,0,1404739391,72,702336357,4,0,72,8264,1,-1
92,0.00011914900005649542,1,702336357,24,1404739463,9,0,24,-1,-1,-1
5804,0.001203538000027038,0,1404782903,5736,702336381,6,24,49176,-1,-1,-1
92,0.0001824549999582814,1,702336381,24,1404788639,5,0,24,8264,-1,-1
140,0.0016185150000183057,0,1404788639,72,702336405,4,0,72,36937,0,-1
92,0.0009287849999282116,1,702336405,24,1404788711,5,0,24,36937,-1,-1
4236,0.0019305560000475452,0,1404788711,4168,702336429,4,72,4168,12361,1,-1
92,0.0018621959999336468,1,702336429,24,1404792879,5,0,24,12361,-1,-1
140,0.08005316300000231,0,3987309643,72,2592601398,4,0,72,8283,0,-1
92,0.006217941000045357,1,2592601398,24,3987309715,5,0,24,8283,-1,-1
1340,0.00011103299993919791,0,3987312611,1272,2592601422,4,72,4168,4192,1,-1
140,1.7500008198112482e-07,0,3987313883,72,2592601422,4,0,72,12383,1,-1
4236,1.500000053056283e-07,0,3987313955,4168,2592601422,4,72,4168,8286,1,-1
4236,9.899997621687362e-08,0,3987318123,4168,2592601422,4,72,4168,20573,1,-1
8332,7.15310000032332e-05,0,3987322291,8264,2592601422,4,72,8264,24668,1,-1
164,0.0002471500000638116,1,2592601422,96,3987330555,9,0,24,-1,-1,1
164,0.0,1,2592601422,96,3987330555,5,0,24,4192,-1,1
164,0.0,1,2592601422,96,3987330555,5,0,24,8286,-1,1
164,0.0,1,2592601422,96,3987330555,5,0,24,20573,-1,-1
92,5.119799993735796e-05,1,2592601518,24,3987330555,5,0,24,24668,-1,-1
13084,9.500001851847628e-08,0,3987342139,13016,2592601542,6,24,24600,-1,-1,-1
92,0.0001761219999707464,1,2592601542,24,3987355155,5,0,24,12383,-1,-1
140,0.6197123770000417,0,1136706546,72,2671748215,4,0,72,32877,2,-1
1316,2.627000003485591e-05,1,2671751111,1248,1136706618,7,24,4120,32877,-1,1
1316,0.0,1,2671751111,1248,1136706618,5,0,24,32877,-1,-1
140,0.19658938500003842,0,2053117147,72,121924705,4,0,72,40983,2,-1
572,4.063300002599135e-05,1,121940633,504,2053117219,7,24,16408,40983,-1,1
572,0.0,1,121940633,504,2053117219,5,0,24,40983,-1,-1
140,0.19466336199991474,0,2053117219,72,121941137,4,0,72,53272,2,-1
572,0.00013697699989734247,1,121957065,504,2053117291,7,24,16408,53272,-1,1
572,0.0,1,121957065,504,2053117291,5,0,24,53272,-1,-1
140,0.9180759500000022,0,1404792879,72,702336453,4,0,72,20554,1,-1
92,0.00010886999996273516,1,702336453,24,1404792951,9,0,24,-1,-1,-1
3900,1.1600002380873775e-07,0,1404821911,3832,702336477,6,24,32792,-1,-1,-1
92,0.005976768999971682,1,702336477,24,1404825743,5,0,24,20554,-1,-1
140,0.0017072300000791074,0,1404825743,72,702336501,4,0,72,41035,0,-1
92,0.0011581409999052994,1,702336501,24,1404825815,5,0,24,41035,-1,-1
4236,0.0018477450000773388,0,1404825815,4168,702336525,4,72,4168,16459,1,-1
92,0.002036150999970232,1,702336525,24,1404829983,5,0,24,16459,-1,-1
140,0.03452849600000718,0,2053117291,72,121957569,4,0,72,57369,0,-1
92,0.00018482300004052377,1,121957569,24,2053117363,5,0,24,57369,-1,-1
2788,0.00011773799997172318,0,2053118811,2720,121957593,4,72,4168,57361,1,-1
4236,1.2999998943996616e-07,0,2053121531,4168,121957593,4,72,4168,36894,1,-1
4236,1.2999998943996616e-07,0,2053125699,4168,121957593,4,72,4168,40989,1,-1
140,0.00021206000008078263,1,121957593,72,2053131315,5,0,24,57361,-1,1
140,0.0,1,121957593,72,2053131315,5,0,24,36894,-1,1
140,0.0,1,121957593,72,2053131315,5,0,24,40989,-1,-1
2788,0.0014307079999298367,0,2053131315,2720,121957593,4,72,4168,45084,1,-1
92,0.00012272300000404357,1,121957665,24,2053134035,5,0,24,45084,-1,-1
4236,0.0001385309999477613,0,2053134035,4168,121957593,4,72,4168,49179,1,-1
8332,3.8300004234770313e-07,0,2053138203,8264,121957593,4,72,8264,45082,1,-1
92,0.00019639100003132626,1,121957689,24,2053146467,5,0,24,49179,-1,-1
92,3.345400000398513e-05,1,121957713,24,2053146467,5,0,24,45082,-1,-1
140,0.7603160549999757,0,1136706618,72,2671752359,4,0,72,28782,2,-1
1316,4.106599999431637e-05,1,2671755255,1248,1136706690,7,24,4120,28782,-1,1
1316,0.0,1,2671755255,1248,1136706690,5,0,24,28782,-1,-1
140,0.29841508599997724,0,1136706690,72,2671756503,4,0,72,24687,2,-1
1316,2.6462999926479824e-05,1,2671759399,1248,1136706762,7,24,4120,24687,-1,1
1316,0.0,1,2671759399,1248,1136706762,5,0,24,24687,-1,-1
140,0.4067473609999297,0,1136706762,72,2671760647,4,0,72,24688,1,-1
92,0.0001060240000470003,1,2671760647,24,1136706834,9,0,24,-1,-1,-1
10188,0.0017542359998969914,0,1136721314,10120,2671760671,6,24,24600,-1,-1,-1
92,0.006023022000022138,1,2671760671,24,1136731434,5,0,24,24688,-1,-1
140,0.2545732070000213,0,1404829983,72,702336549,4,0,72,16461,2,-1
140,4.669999498219113e-07,0,1404830055,72,702336549,4,0,72,12364,2,-1
1516,4.63879999870187e-05,1,702339445,1448,1404830127,7,24,4120,16461,-1,1
1516,0.0,1,702339445,1448,1404830127,5,0,24,16461,-1,-1
124,1.1411000059524667e-05,1,702361165,56,1404830127,7,24,20504,12364,-1,1
124,0.0,1,702361165,56,1404830127,5,0,24,12364,-1,-1
140,0.19515080199994372,0,2053146467,72,121957737,4,0,72,57362,2,-1
1516,1.229800000146497e-05,1,121980905,1448,2053146539,7,24,24600,57362,-1,-1
76,1.2063999974998296e-05,1,121982353,8,2053146539,5,0,24,57362,-1,-1
596,0.0006769260000965005,0,2053162467,528,121982361,4,72,16456,57363,1,-1
92,0.0061253320000105305,1,121982361,24,2053162995,5,0,24,57363,-1,-1
140,0.6627908420000495,0,1136731434,72,2671760695,4,0,72,36963,1,-1
4236,3.909999577444978e-07,0,1136731506,4168,2671760695,4,72,4168,32866,1,-1
92,0.0001395219999267283,1,2671760695,24,1136744362,9,0,24,-1,-1,-1
844,0.00024392900002112583,0,1136747258,776,2671760695,4,72,12360,36961,1,-1
8988,0.00012805699998352793,0,1136759618,8920,2671760719,6,24,20504,-1,-1,-1
140,0.0038342139999940628,1,2671760719,72,1136768538,5,0,24,36963,-1,1
140,0.0,1,2671760719,72,1136768538,5,0,24,36961,-1,1
140,0.0,1,2671760719,72,1136768538,5,0,24,32866,-1,-1
140,0.0018471359999239212,0,1404830127,72,702361221,4,0,72,8270,1,-1
92,0.00011961799998516653,1,702361221,24,1404830199,9,0,24,-1,-1,-1
8204,8.83999973666505e-07,0,1404879431,8136,702361245,6,24,57368,-1,-1,-1
92,0.00018634299999575887,1,702361245,24,1404887567,5,0,24,8270,-1,-1
140,0.0019336610000664223,0,1404887567,72,702361269,4,0,72,45135,0,-1
92,0.0008792520000042714,1,702361269,24,1404887639,5,0,24,45135,-1,-1
4236,0.002827334999892628,0,1404887639,4168,702361293,4,72,4168,12367,1,-1
92,0.0018073119999826304,1,702361293,24,1404891807,5,0,24,12367,-1,-1
140,0.038223996000056104,0,2053162995,72,121982385,4,0,72,61460,0,-1
92,0.001113745999987259,1,121982385,24,2053163067,5,0,24,61460,-1,-1
5436,1.4399995507119456e-07,0,2053165963,5368,121982409,4,72,8264,36895,1,-1
92,0.00012441199999102537,1,121982409,24,2053177123,5,0,24,36895,-1,-1
2540,0.0014820700000655052,0,2053177123,2472,121982409,4,72,8264,49177,1,-1
140,2.7199996566196205e-07,0,2053179595,72,121982409,4,0,72,57368,1,-1
116,0.00013010099996790814,1,121982433,48,2053179667,5,0,24,49177,-1,1
116,0.0,1,121982433,48,2053179667,9,0,24,-1,-1,-1
4236,0.00017128600006799388,0,2053179667,4168,121982409,4,72,4168,45079,1,-1
4236,2.759999233603594e-07,0,2053183835,4168,121982409,4,72,4168,57366,1,-1
8332,1.1200006611034041e-07,0,2053188003,8264,121982409,4,72,8264,49173,1,-1
116,0.0001529660000869626,1,121982481,48,2053196267,5,0,24,45079,-1,1
116,0.0,1,121982481,48,2053196267,5,0,24,57366,-1,-1
92,2.8924999924129224e-05,1,121982529,24,2053196267,5,0,24,49173,-1,-1
